component,cosine_score,EdgeAnnotation,EdgeScore,EdgeType,explained_intensity,interaction,mass_difference,name,node1,node2,property1,selected,shared interaction,shared name
-1,0.9437,,0.9437,Cosine,6633,-,-88.052,6633 (-) 8118,6633,8118,6633,FALSE,-,6633 (-) 8118
-1,0.9218,H2N3:C2H4O,0.9218,Cosine,5193,-,-44.026,6633 (-) 5193,5193,6633,5193,FALSE,-,6633 (-) 5193
-1,0.9423,H5N4:C2H7NO,0.9423,Cosine,6117,-,-61.053,6633 (-) 6117,6117,6633,6117,FALSE,-,6633 (-) 6117
-1,0.9088,H5N4:C2H7NO,0.9088,Cosine,5031,-,-61.053,6633 (-) 5031,5031,6633,5031,FALSE,-,6633 (-) 5031
-1,0.898,H5N4:C2H7NO,0.898,Cosine,6633,-,61.053,6633 (-) 7122,6633,7122,6633,FALSE,-,6633 (-) 7122
-1,0.9168,H2N3:C2H4O,0.9168,Cosine,6568,-,-44.026,6633 (-) 6568,6568,6633,6568,FALSE,-,6633 (-) 6568
-1,0.9368,H2N3:C2H4O,0.9368,Cosine,6633,-,-44.026,6633 (-) 8655,6633,8655,6633,FALSE,-,6633 (-) 8655
-1,0.9011,O,0.9011,Cosine,5732,-,-15.995,6633 (-) 5732,5732,6633,5732,FALSE,-,6633 (-) 5732
-1,0.9339,C2H4,0.9339,Cosine,6633,-,-28.031,6633 (-) 6727,6633,6727,6633,FALSE,-,6633 (-) 6727
-1,0.8605,C6H4,0.8605,Cosine,5911,-,-76.031,35280 (-) 5911,5911,35280,5911,FALSE,-,35280 (-) 5911
-1,0.8201,OH,0.8201,Cosine,35280,-,17.003,35280 (-) 35880,35280,35880,35280,FALSE,-,35280 (-) 35880
-1,1,,1,Cosine,1,-,0,18436 (-) 18436,18436,18436,1,FALSE,-,18436 (-) 18436
-1,0.9366,,0.9366,Cosine,10811,-,0.003,12862 (-) 10811,10811,12862,10811,FALSE,-,12862 (-) 10811
-1,0.9166,,0.9166,Cosine,16769,-,-25.979,16769 (-) 17490,16769,17490,16769,FALSE,-,16769 (-) 17490
-1,0.9248,,0.9248,Cosine,15980,-,85.053,16769 (-) 15980,15980,16769,15980,FALSE,-,16769 (-) 15980
-1,0.9114,,0.9114,Cosine,11718,-,-220.132,15689 (-) 11718,11718,15689,11718,FALSE,-,15689 (-) 11718
-1,0.9149,,0.9149,Cosine,12718,-,-176.105,15689 (-) 12718,12718,15689,12718,FALSE,-,15689 (-) 12718
-1,0.9308,,0.9308,Cosine,13219,-,-88.053,15689 (-) 13219,13219,15689,13219,FALSE,-,15689 (-) 13219
-1,1,,1,Cosine,1,-,0,2684 (-) 2684,2684,2684,1,FALSE,-,2684 (-) 2684
-1,1,,1,Cosine,1,-,0,4253 (-) 4253,4253,4253,1,FALSE,-,4253 (-) 4253
-1,0.8485,methanol (-H2O):CH2,0.8485,Cosine,22139,-,14.016,22139 (-) 22554,22139,22554,22139,FALSE,-,22139 (-) 22554
-1,0.9216,,0.9216,Cosine,26622,-,0.046,26622 (-) 27039,26622,27039,26622,FALSE,-,26622 (-) 27039
-1,0.9341,,0.9341,Cosine,11602,-,-0.101,11602 (-) 13776,11602,13776,11602,FALSE,-,11602 (-) 13776
-1,0.928,,0.928,Cosine,11602,-,7.917,11602 (-) 49309,11602,49309,11602,FALSE,-,11602 (-) 49309
-1,0.9892,,0.9892,Cosine,11602,-,0,11602 (-) 13505,11602,13505,11602,FALSE,-,11602 (-) 13505
-1,0.8724,methanol (-H2O):CH2,0.8724,Cosine,4325,-,-14.016,4325 (-) 5702,4325,5702,4325,FALSE,-,4325 (-) 5702
-1,0.9292,,0.9292,Cosine,30698,-,0,35805 (-) 30698,30698,35805,30698,FALSE,-,35805 (-) 30698
-1,0.9543,,0.9543,Cosine,33386,-,0,35805 (-) 33386,33386,35805,33386,FALSE,-,35805 (-) 33386
-1,0.8721,,0.8721,Cosine,37292,-,0,37292 (-) 40272,37292,40272,37292,FALSE,-,37292 (-) 40272
-1,0.9047,,0.9047,Cosine,26175,-,0,37292 (-) 26175,26175,37292,26175,FALSE,-,37292 (-) 26175
-1,0.8264,,0.8264,Cosine,37292,-,-0.036,37292 (-) 41540,37292,41540,37292,FALSE,-,37292 (-) 41540
-1,0.7735,C2H2N3O:C4H4O2,0.7735,Cosine,32443,-,-84.021,40994 (-) 32443,32443,40994,32443,FALSE,-,40994 (-) 32443
-1,0.715,C5H9NO_Valine:C4H7NO2,0.715,Cosine,10385,-,-101.048,40994 (-) 10385,10385,40994,10385,FALSE,-,40994 (-) 10385
-1,0.785,,0.785,Cosine,17864,-,-154.063,40994 (-) 17864,17864,40994,17864,FALSE,-,40994 (-) 17864
-1,0.7527,,0.7527,Cosine,32862,-,-189.1,40994 (-) 32862,32862,40994,32862,FALSE,-,40994 (-) 32862
-1,0.802,,0.802,Cosine,32816,-,-172.074,40994 (-) 32816,32816,40994,32816,FALSE,-,40994 (-) 32816
-1,0.8552,,0.8552,Cosine,11750,-,0,14598 (-) 11750,11750,14598,11750,FALSE,-,14598 (-) 11750
-1,0.8477,,0.8477,Cosine,9982,-,0,14598 (-) 9982,9982,14598,9982,FALSE,-,14598 (-) 9982
-1,0.8498,methanol (-H2O):CH2,0.8498,Cosine,14598,-,-14.016,14598 (-) 17128,14598,17128,14598,FALSE,-,14598 (-) 17128
-1,1,,1,Cosine,1,-,0,25890 (-) 25890,25890,25890,1,FALSE,-,25890 (-) 25890
-1,1,,1,Cosine,1,-,0,1282 (-) 1282,1282,1282,1,FALSE,-,1282 (-) 1282
-1,1,,1,Cosine,1,-,0,40239 (-) 40239,40239,40239,1,FALSE,-,40239 (-) 40239
-1,0.8629,H2,0.8629,Cosine,1715,-,-2.015,1913 (-) 1715,1715,1913,1715,FALSE,-,1913 (-) 1715
-1,0.7761,,0.7761,Cosine,1913,-,36.021,1913 (-) 7622,1913,7622,1913,FALSE,-,1913 (-) 7622
-1,1,,1,Cosine,1,-,0,44540 (-) 44540,44540,44540,1,FALSE,-,44540 (-) 44540
-1,0.8176,C3H4,0.8176,Cosine,49222,-,40.031,49852 (-) 49222,49222,49852,49222,FALSE,-,49852 (-) 49222
-1,1,,1,Cosine,1,-,0,42008 (-) 42008,42008,42008,1,FALSE,-,42008 (-) 42008
-1,0.9118,,0.9118,Cosine,33459,-,0,33459 (-) 36080,33459,36080,33459,FALSE,-,33459 (-) 36080
-1,1,,1,Cosine,1,-,0,30373 (-) 30373,30373,30373,1,FALSE,-,30373 (-) 30373
-1,0.7104,H2N3:C2H4O,0.7104,Cosine,11676,-,-44.026,11676 (-) 12257,11676,12257,11676,FALSE,-,11676 (-) 12257
-1,0.7369,C3H8,0.7369,Cosine,11676,-,-44.062,11676 (-) 16091,11676,16091,11676,FALSE,-,11676 (-) 16091
-1,1,,1,Cosine,1,-,0,792 (-) 792,792,792,1,FALSE,-,792 (-) 792
-1,0.8949,methanol (-H2O):CH2,0.8949,Cosine,50573,-,-14.016,50573 (-) 50942,50573,50942,50573,FALSE,-,50573 (-) 50942
-1,0.9027,H2N3:C2H4O,0.9027,Cosine,50270,-,44.027,50573 (-) 50270,50270,50573,50270,FALSE,-,50573 (-) 50270
-1,0.7963,CH4N3:C3H6O,0.7963,Cosine,49233,-,-58.042,49967 (-) 49233,49233,49967,49233,FALSE,-,49967 (-) 49233
-1,0.7275,,0.7275,Cosine,48116,-,-102.104,49967 (-) 48116,48116,49967,48116,FALSE,-,49967 (-) 48116
-1,0.7189,C3H8,0.7189,Cosine,49628,-,-44.062,49967 (-) 49628,49628,49967,49628,FALSE,-,49967 (-) 49628
-1,0.7243,,0.7243,Cosine,48322,-,-160.146,49967 (-) 48322,48322,49967,48322,FALSE,-,49967 (-) 48322
-1,0.8376,,0.8376,Cosine,48559,-,-116.084,49967 (-) 48559,48559,49967,48559,FALSE,-,49967 (-) 48559
-1,1,,1,Cosine,1,-,0,33196 (-) 33196,33196,33196,1,FALSE,-,33196 (-) 33196
-1,0.9231,methanol (-H2O):CH2,0.9231,Cosine,47862,-,-14.015,47862 (-) 49247,47862,49247,47862,FALSE,-,47862 (-) 49247
-1,0.9746,,0.9746,Cosine,48971,-,104.048,50449 (-) 48971,48971,50449,48971,FALSE,-,50449 (-) 48971
-1,0.9834,,0.9834,Cosine,50449,-,-132.079,50449 (-) 51094,50449,51094,50449,FALSE,-,50449 (-) 51094
-1,0.9799,H2N3:C2H4O,0.9799,Cosine,50449,-,44.026,50449 (-) 50866,50449,50866,50449,FALSE,-,50449 (-) 50866
-1,0.9799,C2H6N3,0.9799,Cosine,49629,-,-72.057,50449 (-) 49629,49629,50449,49629,FALSE,-,50449 (-) 49629
-1,0.9822,C2H4,0.9822,Cosine,49525,-,-28.031,50449 (-) 49525,49525,50449,49525,FALSE,-,50449 (-) 49525
-1,0.9744,H2N3O:C2H4O2,0.9744,Cosine,49048,-,60.021,50449 (-) 49048,49048,50449,49048,FALSE,-,50449 (-) 49048
-1,0.9788,,0.9788,Cosine,50449,-,88.052,50449 (-) 50633,50449,50633,50449,FALSE,-,50449 (-) 50633
-1,0.9814,,0.9814,Cosine,50449,-,-88.052,50449 (-) 50479,50449,50479,50449,FALSE,-,50449 (-) 50479
-1,0.9821,,0.9821,Cosine,50449,-,-176.105,50449 (-) 51081,50449,51081,50449,FALSE,-,50449 (-) 51081
-1,0.9868,H2N3:C2H4O,0.9868,Cosine,50449,-,-44.026,50449 (-) 51168,50449,51168,50449,FALSE,-,50449 (-) 51168
-1,0.9099,,0.9099,Cosine,52030,-,-0.997,52059 (-) 52030,52030,52059,52030,FALSE,-,52059 (-) 52030
-1,0.834,isotope_34S:isotope_37Cl:isotope_81Br,0.834,Cosine,52017,-,1.996,52059 (-) 52017,52017,52059,52017,FALSE,-,52059 (-) 52017
-1,0.7575,,0.7575,Cosine,52053,-,2.995,52059 (-) 52053,52053,52059,52053,FALSE,-,52059 (-) 52053
-1,0.9014,,0.9014,Cosine,38688,-,0,46212 (-) 38688,38688,46212,38688,FALSE,-,46212 (-) 38688
-1,0.7487,,0.7487,Cosine,40621,-,0,41440 (-) 40621,40621,41440,40621,FALSE,-,41440 (-) 40621
-1,1,,1,Cosine,1,-,0,47709 (-) 47709,47709,47709,1,FALSE,-,47709 (-) 47709
-1,0.9256,methanol (-H2O):CH2,0.9256,Cosine,25086,-,-14.016,25086 (-) 32174,25086,32174,25086,FALSE,-,25086 (-) 32174
-1,0.9205,,0.9205,Cosine,19252,-,0,25086 (-) 19252,19252,25086,19252,FALSE,-,25086 (-) 19252
-1,0.9806,,0.9806,Cosine,22498,-,0,25086 (-) 22498,22498,25086,22498,FALSE,-,25086 (-) 22498
-1,0.9661,,0.9661,Cosine,14078,-,0,25086 (-) 14078,14078,25086,14078,FALSE,-,25086 (-) 14078
-1,0.9266,,0.9266,Cosine,17193,-,0,25086 (-) 17193,17193,25086,17193,FALSE,-,25086 (-) 17193
-1,0.93,,0.93,Cosine,25086,-,-0.036,25086 (-) 29521,25086,29521,25086,FALSE,-,25086 (-) 29521
-1,0.9744,H2N3:C2H4O,0.9744,Cosine,24189,-,-44.026,25030 (-) 24189,24189,25030,24189,FALSE,-,25030 (-) 24189
-1,0.9697,,0.9697,Cosine,23341,-,-88.052,25030 (-) 23341,23341,25030,23341,FALSE,-,25030 (-) 23341
-1,0.8767,,0.8767,Cosine,25030,-,-193.131,25030 (-) 27913,25030,27913,25030,FALSE,-,25030 (-) 27913
-1,0.9701,H2N3:C2H4O,0.9701,Cosine,25030,-,-44.026,25030 (-) 25801,25030,25801,25030,FALSE,-,25030 (-) 25801
-1,0.879,,0.879,Cosine,16788,-,-308.183,25030 (-) 16788,16788,25030,16788,FALSE,-,25030 (-) 16788
-1,0.9103,,0.9103,Cosine,25030,-,-88.052,25030 (-) 26640,25030,26640,25030,FALSE,-,25030 (-) 26640
-1,0.932,,0.932,Cosine,17707,-,-264.159,25030 (-) 17707,17707,25030,17707,FALSE,-,25030 (-) 17707
-1,0.9469,,0.9469,Cosine,19833,-,-220.131,25030 (-) 19833,19833,25030,19833,FALSE,-,25030 (-) 19833
-1,0.9644,,0.9644,Cosine,22327,-,-132.079,25030 (-) 22327,22327,25030,22327,FALSE,-,25030 (-) 22327
-1,0.9603,,0.9603,Cosine,21203,-,-176.105,25030 (-) 21203,21203,25030,21203,FALSE,-,25030 (-) 21203
-1,1,,1,Cosine,1,-,0,36982 (-) 36982,36982,36982,1,FALSE,-,36982 (-) 36982
-1,0.9657,methanol (-H2O):CH2,0.9657,Cosine,47342,-,-14.016,48696 (-) 47342,47342,48696,47342,FALSE,-,48696 (-) 47342
-1,0.9639,C3H6,0.9639,Cosine,48696,-,-42.047,48696 (-) 51186,48696,51186,48696,FALSE,-,48696 (-) 51186
-1,0.9611,,0.9611,Cosine,48696,-,-14.052,48696 (-) 49896,48696,49896,48696,FALSE,-,48696 (-) 49896
-1,0.9043,,0.9043,Cosine,952,-,-18.976,6185 (-) 952,952,6185,952,FALSE,-,6185 (-) 952
-1,0.9037,,0.9037,Cosine,1022,-,-17.992,6185 (-) 1022,1022,6185,1022,FALSE,-,6185 (-) 1022
-1,0.9168,,0.9168,Cosine,958,-,-32.008,6185 (-) 958,958,6185,958,FALSE,-,6185 (-) 958
-1,0.7402,H4,0.7402,Cosine,2271,-,-4.031,2271 (-) 2775,2271,2775,2271,FALSE,-,2271 (-) 2775
-1,0.8076,,0.8076,Cosine,27626,-,-18.047,28395 (-) 27626,27626,28395,27626,FALSE,-,28395 (-) 27626
-1,1,,1,Cosine,1,-,0,1569 (-) 1569,1569,1569,1,FALSE,-,1569 (-) 1569
-1,1,,1,Cosine,1,-,0,19978 (-) 19978,19978,19978,1,FALSE,-,19978 (-) 19978
-1,0.8883,CH4O,0.8883,Cosine,28195,-,32.026,28195 (-) 28213,28195,28213,28195,FALSE,-,28195 (-) 28213
-1,0.8969,,0.8969,Cosine,19091,-,0,28195 (-) 19091,19091,28195,19091,FALSE,-,28195 (-) 19091
-1,0.8905,CH4O,0.8905,Cosine,23934,-,-32.026,28195 (-) 23934,23934,28195,23934,FALSE,-,28195 (-) 23934
-1,0.9448,,0.9448,Cosine,45516,-,0,46686 (-) 45516,45516,46686,45516,FALSE,-,46686 (-) 45516
-1,1,,1,Cosine,1,-,0,41468 (-) 41468,41468,41468,1,FALSE,-,41468 (-) 41468
-1,1,,1,Cosine,1,-,0,36317 (-) 36317,36317,36317,1,FALSE,-,36317 (-) 36317
-1,0.9367,,0.9367,Cosine,34541,-,0,36469 (-) 34541,34541,36469,34541,FALSE,-,36469 (-) 34541
-1,0.9058,,0.9058,Cosine,23379,-,0,36469 (-) 23379,23379,36469,23379,FALSE,-,36469 (-) 23379
-1,0.832,methanol (-H2O):CH2,0.832,Cosine,55056,-,14.016,55073 (-) 55056,55056,55073,55056,FALSE,-,55073 (-) 55056
-1,0.8496,,0.8496,Cosine,37826,-,0,55406 (-) 37826,37826,55406,37826,FALSE,-,55406 (-) 37826
-1,0.8734,,0.8734,Cosine,41893,-,0,55406 (-) 41893,41893,55406,41893,FALSE,-,55406 (-) 41893
-1,0.844,,0.844,Cosine,39715,-,0,55406 (-) 39715,39715,55406,39715,FALSE,-,55406 (-) 39715
-1,0.8803,,0.8803,Cosine,40620,-,0,55406 (-) 40620,40620,55406,40620,FALSE,-,55406 (-) 40620
-1,0.9311,,0.9311,Cosine,40235,-,-174.125,45977 (-) 40235,40235,45977,40235,FALSE,-,45977 (-) 40235
-1,0.9584,,0.9584,Cosine,42536,-,-116.083,45977 (-) 42536,42536,45977,42536,FALSE,-,45977 (-) 42536
-1,0.9449,,0.9449,Cosine,45977,-,-0.036,45977 (-) 46820,45977,46820,45977,FALSE,-,45977 (-) 46820
-1,0.8985,,0.8985,Cosine,42385,-,-174.089,45977 (-) 42385,42385,45977,42385,FALSE,-,45977 (-) 42385
-1,0.9235,methanol (-H2O):CH2,0.9235,Cosine,44990,-,-14.015,45977 (-) 44990,44990,45977,44990,FALSE,-,45977 (-) 44990
-1,0.9228,,0.9228,Cosine,45014,-,-116.047,45977 (-) 45014,45014,45977,45014,FALSE,-,45977 (-) 45014
-1,0.968,CH4N3:C3H6O,0.968,Cosine,43561,-,-58.042,45977 (-) 43561,43561,45977,43561,FALSE,-,45977 (-) 43561
-1,0.9095,,0.9095,Cosine,45977,-,-116.12,45977 (-) 48338,45977,48338,45977,FALSE,-,45977 (-) 48338
-1,0.9482,CH4N3:C3H6O,0.9482,Cosine,45977,-,-58.042,45977 (-) 46490,45977,46490,45977,FALSE,-,45977 (-) 46490
-1,0.7023,CO,0.7023,Cosine,22155,-,-27.995,22155 (-) 23520,22155,23520,22155,FALSE,-,22155 (-) 23520
-1,0.732,methanol (-H2O):CH2,0.732,Cosine,17918,-,14.016,22155 (-) 17918,17918,22155,17918,FALSE,-,22155 (-) 17918
-1,0.8747,H2N3:C2H4O,0.8747,Cosine,50719,-,44.025,50849 (-) 50719,50719,50849,50719,FALSE,-,50849 (-) 50719
-1,0.8627,,0.8627,Cosine,50625,-,88.052,50849 (-) 50625,50625,50849,50625,FALSE,-,50849 (-) 50625
-1,0.8721,CH2O,0.8721,Cosine,50180,-,30.01,50849 (-) 50180,50180,50849,50180,FALSE,-,50849 (-) 50180
-1,0.9647,,0.9647,Cosine,25071,-,0,25071 (-) 27812,25071,27812,25071,FALSE,-,25071 (-) 27812
-1,0.9524,,0.9524,Cosine,25071,-,0,25071 (-) 32174,25071,32174,25071,FALSE,-,25071 (-) 32174
-1,0.9557,,0.9557,Cosine,16741,-,0,25071 (-) 16741,16741,25071,16741,FALSE,-,25071 (-) 16741
-1,0.9661,,0.9661,Cosine,21541,-,0,25071 (-) 21541,21541,25071,21541,FALSE,-,25071 (-) 21541
-1,1,,1,Cosine,1,-,0,50599 (-) 50599,50599,50599,1,FALSE,-,50599 (-) 50599
-1,0.9066,CH2O,0.9066,Cosine,4584,-,30.01,8673 (-) 4584,4584,8673,4584,FALSE,-,8673 (-) 4584
-1,0.9778,,0.9778,Cosine,8673,-,0,8673 (-) 11195,8673,11195,8673,FALSE,-,8673 (-) 11195
-1,0.9334,,0.9334,Cosine,8673,-,-30.013,8673 (-) 11241,8673,11241,8673,FALSE,-,8673 (-) 11241
-1,0.9738,,0.9738,Cosine,2682,-,0,8673 (-) 2682,2682,8673,2682,FALSE,-,8673 (-) 2682
-1,0.9305,,0.9305,Cosine,3428,-,0.003,8673 (-) 3428,3428,8673,3428,FALSE,-,8673 (-) 3428
-1,0.9308,CH2O,0.9308,Cosine,2341,-,30.01,8673 (-) 2341,2341,8673,2341,FALSE,-,8673 (-) 2341
-1,0.9409,CH2O,0.9409,Cosine,8673,-,-30.01,8673 (-) 8691,8673,8691,8673,FALSE,-,8673 (-) 8691
-1,0.9162,CH2O,0.9162,Cosine,2956,-,30.01,8673 (-) 2956,2956,8673,2956,FALSE,-,8673 (-) 2956
-1,0.9056,C,0.9056,Cosine,8673,-,-12,8673 (-) 28160,8673,28160,8673,FALSE,-,8673 (-) 28160
-1,0.9282,,0.9282,Cosine,41588,-,0,43690 (-) 41588,41588,43690,41588,FALSE,-,43690 (-) 41588
-1,0.7738,methanol (-H2O):CH2,0.7738,Cosine,870,-,14.016,897 (-) 870,870,897,870,FALSE,-,897 (-) 870
-1,1,,1,Cosine,1,-,0,30247 (-) 30247,30247,30247,1,FALSE,-,30247 (-) 30247
-1,1,,1,Cosine,1,-,0,30294 (-) 30294,30294,30294,1,FALSE,-,30294 (-) 30294
-1,0.8807,,0.8807,Cosine,27892,-,0,33594 (-) 27892,27892,33594,27892,FALSE,-,33594 (-) 27892
-1,0.8618,C3H6,0.8618,Cosine,33594,-,42.047,33594 (-) 44788,33594,44788,33594,FALSE,-,33594 (-) 44788
-1,0.8321,,0.8321,Cosine,4481,-,-0.003,4481 (-) 8748,4481,8748,4481,FALSE,-,4481 (-) 8748
-1,1,,1,Cosine,1,-,0,3603 (-) 3603,3603,3603,1,FALSE,-,3603 (-) 3603
-1,0.9541,,0.9541,Cosine,12357,-,0,12357 (-) 15612,12357,15612,12357,FALSE,-,12357 (-) 15612
-1,0.9064,,0.9064,Cosine,12357,-,0,12357 (-) 17512,12357,17512,12357,FALSE,-,12357 (-) 17512
-1,0.7729,,0.7729,Cosine,23186,-,-86.037,23186 (-) 31439,23186,31439,23186,FALSE,-,23186 (-) 31439
-1,1,,1,Cosine,1,-,0,32298 (-) 32298,32298,32298,1,FALSE,-,32298 (-) 32298
-1,0.9804,,0.9804,Cosine,34054,-,0,34054 (-) 36288,34054,36288,34054,FALSE,-,34054 (-) 36288
-1,0.8516,methanol (-H2O):CH2,0.8516,Cosine,23831,-,-14.016,25644 (-) 23831,23831,25644,23831,FALSE,-,25644 (-) 23831
-1,0.7628,,0.7628,Cosine,4655,-,0.05,5004 (-) 4655,4655,5004,4655,FALSE,-,5004 (-) 4655
-1,1,,1,Cosine,1,-,0,28133 (-) 28133,28133,28133,1,FALSE,-,28133 (-) 28133
-1,1,,1,Cosine,1,-,0,37309 (-) 37309,37309,37309,1,FALSE,-,37309 (-) 37309
-1,1,,1,Cosine,1,-,0,28108 (-) 28108,28108,28108,1,FALSE,-,28108 (-) 28108
-1,1,,1,Cosine,1,-,0,11027 (-) 11027,11027,11027,1,FALSE,-,11027 (-) 11027
-1,1,,1,Cosine,1,-,0,48425 (-) 48425,48425,48425,1,FALSE,-,48425 (-) 48425
-1,0.739,,0.739,Cosine,4426,-,-231.17,4426 (-) 9947,4426,9947,4426,FALSE,-,4426 (-) 9947
-1,0.742,,0.742,Cosine,4426,-,-231.163,4426 (-) 9712,4426,9712,4426,FALSE,-,4426 (-) 9712
-1,0.8153,,0.8153,Cosine,50452,-,-98.073,51736 (-) 50452,50452,51736,50452,FALSE,-,51736 (-) 50452
-1,0.8137,,0.8137,Cosine,50307,-,-200.142,51736 (-) 50307,50307,51736,50307,FALSE,-,51736 (-) 50307
-1,0.9021,,0.9021,Cosine,49029,-,-161.142,51736 (-) 49029,49029,51736,49029,FALSE,-,51736 (-) 49029
-1,0.8143,,0.8143,Cosine,51095,-,-44.099,51736 (-) 51095,51095,51736,51095,FALSE,-,51736 (-) 51095
-1,0.8235,C2H4,0.8235,Cosine,51736,-,-28.031,51736 (-) 51934,51736,51934,51736,FALSE,-,51736 (-) 51934
-1,0.8679,,0.8679,Cosine,49567,-,-126.104,51736 (-) 49567,49567,51736,49567,FALSE,-,51736 (-) 49567
-1,0.889,,0.889,Cosine,48871,-,-26.089,51736 (-) 48871,48871,51736,48871,FALSE,-,51736 (-) 48871
-1,0.8019,,0.8019,Cosine,50594,-,-335.195,51736 (-) 50594,50594,51736,50594,FALSE,-,51736 (-) 50594
-1,0.8301,,0.8301,Cosine,41272,-,-226.231,51736 (-) 41272,41272,51736,41272,FALSE,-,51736 (-) 41272
-1,0.8122,,0.8122,Cosine,38632,-,0,38632 (-) 40048,38632,40048,38632,FALSE,-,38632 (-) 40048
-1,0.9043,,0.9043,Cosine,30642,-,0,30642 (-) 36278,30642,36278,30642,FALSE,-,30642 (-) 36278
-1,0.9367,methanol (-H2O):CH2,0.9367,Cosine,41796,-,-14.016,41796 (-) 42170,41796,42170,41796,FALSE,-,41796 (-) 42170
-1,0.9345,methanol (-H2O):CH2,0.9345,Cosine,41796,-,-14.016,41796 (-) 43952,41796,43952,41796,FALSE,-,41796 (-) 43952
-1,0.9502,,0.9502,Cosine,52578,-,-0.001,52578 (-) 54549,52578,54549,52578,FALSE,-,52578 (-) 54549
-1,0.9481,,0.9481,Cosine,52578,-,-0.001,52578 (-) 53998,52578,53998,52578,FALSE,-,52578 (-) 53998
-1,0.9549,,0.9549,Cosine,52578,-,0,52578 (-) 53171,52578,53171,52578,FALSE,-,52578 (-) 53171
-1,0.9465,,0.9465,Cosine,52578,-,-0.001,52578 (-) 54858,52578,54858,52578,FALSE,-,52578 (-) 54858
-1,0.8218,CH2O,0.8218,Cosine,15765,-,30.011,17043 (-) 15765,15765,17043,15765,FALSE,-,17043 (-) 15765
-1,0.8352,C3H6,0.8352,Cosine,39939,-,-42.047,46269 (-) 39939,39939,46269,39939,FALSE,-,46269 (-) 39939
-1,0.9686,H2N3:C2H4O,0.9686,Cosine,18748,-,-44.026,20762 (-) 18748,18748,20762,18748,FALSE,-,20762 (-) 18748
-1,0.8732,C4H4O3:H2N3O2:C5H2N,0.8732,Cosine,20762,-,76.016,20762 (-) 44132,20762,44132,20762,FALSE,-,20762 (-) 44132
-1,0.8928,CH4,0.8928,Cosine,12015,-,-16.031,20762 (-) 12015,12015,20762,12015,FALSE,-,20762 (-) 12015
-1,0.9454,H2N3:C2H4O,0.9454,Cosine,20762,-,-44.026,20762 (-) 22332,20762,22332,20762,FALSE,-,20762 (-) 22332
-1,1,,1,Cosine,1,-,0,48351 (-) 48351,48351,48351,1,FALSE,-,48351 (-) 48351
-1,1,,1,Cosine,1,-,0,29924 (-) 29924,29924,29924,1,FALSE,-,29924 (-) 29924
-1,1,,1,Cosine,1,-,0,29718 (-) 29718,29718,29718,1,FALSE,-,29718 (-) 29718
-1,1,,1,Cosine,1,-,0,5827 (-) 5827,5827,5827,1,FALSE,-,5827 (-) 5827
-1,0.9277,,0.9277,Cosine,38113,-,0,38113 (-) 40381,38113,40381,38113,FALSE,-,38113 (-) 40381
-1,0.9471,,0.9471,Cosine,3472,-,-182.203,3472 (-) 49917,3472,49917,3472,FALSE,-,3472 (-) 49917
-1,0.7598,H2N3:C2H4O,0.7598,Cosine,44667,-,44.026,44667 (-) 44825,44667,44825,44667,FALSE,-,44667 (-) 44825
-1,1,,1,Cosine,1,-,0,54053 (-) 54053,54053,54053,1,FALSE,-,54053 (-) 54053
-1,1,,1,Cosine,1,-,0,8738 (-) 8738,8738,8738,1,FALSE,-,8738 (-) 8738
-1,1,,1,Cosine,1,-,0,40053 (-) 40053,40053,40053,1,FALSE,-,40053 (-) 40053
-1,1,,1,Cosine,1,-,0,35969 (-) 35969,35969,35969,1,FALSE,-,35969 (-) 35969
-1,0.7756,CH2O2,0.7756,Cosine,2085,-,46.006,2085 (-) 8123,2085,8123,2085,FALSE,-,2085 (-) 8123
-1,0.7217,,0.7217,Cosine,2085,-,-88.089,2085 (-) 2145,2085,2145,2085,FALSE,-,2085 (-) 2145
-1,0.7043,,0.7043,Cosine,2085,-,1.979,2085 (-) 9838,2085,9838,2085,FALSE,-,2085 (-) 9838
-1,1,,1,Cosine,1,-,0,4034 (-) 4034,4034,4034,1,FALSE,-,4034 (-) 4034
-1,1,,1,Cosine,1,-,0,25551 (-) 25551,25551,25551,1,FALSE,-,25551 (-) 25551
-1,0.8666,,0.8666,Cosine,26329,-,0,26329 (-) 28585,26329,28585,26329,FALSE,-,26329 (-) 28585
-1,0.8961,,0.8961,Cosine,22072,-,0,26329 (-) 22072,22072,26329,22072,FALSE,-,26329 (-) 22072
-1,1,,1,Cosine,1,-,0,47455 (-) 47455,47455,47455,1,FALSE,-,47455 (-) 47455
-1,0.9421,H2N3:C2H4O,0.9421,Cosine,41259,-,-44.026,41259 (-) 41284,41259,41284,41259,FALSE,-,41259 (-) 41284
-1,0.9396,,0.9396,Cosine,41259,-,-149.107,41259 (-) 42627,41259,42627,41259,FALSE,-,41259 (-) 42627
-1,0.9548,,0.9548,Cosine,41259,-,-149.106,41259 (-) 41758,41259,41758,41259,FALSE,-,41259 (-) 41758
-1,0.9376,,0.9376,Cosine,41259,-,-193.132,41259 (-) 42502,41259,42502,41259,FALSE,-,41259 (-) 42502
-1,0.9648,adduct_rel_H_NH4 or NH3,0.9648,Cosine,41259,-,-17.027,41259 (-) 41309,41259,41309,41259,FALSE,-,41259 (-) 41309
-1,0.9332,,0.9332,Cosine,41259,-,-105.08,41259 (-) 42661,41259,42661,41259,FALSE,-,41259 (-) 42661
